show_id;type;title;director;cast;date_added;release_year;listed_in;description;rating;duration;country
s1084;Movie;Miracle;Gavin O'Connor;Kurt Russell, Patricia Clarkson, Noah Emmerich, Sean McCann, Kenneth Welsh, Eddie Cahill;November 12, 2019;2004;Drama, Historical, Sports;The story of the 1980 U.S. Olympic hockey team's win over a seemingly invincible Soviet squad.;PG;137 min;United States
s1085;Movie;Miracle at Midnight;Ken Cameron;Sam Waterston, Mia Farrow, Justin Whalin, Patrick Malahide, Benedick Blythe;November 12, 2019;1998;Drama, Historical;A family risks their lives to help their neighbors escape the Nazis.;TV-14;89 min;United States
s1086;Movie;Miracle in Lane 2;Greg Beeman;Frankie Muniz, Rick Rossovich, Molly Hagan, Patrick Levis, Roger Brown, Tuc Watkins;November 12, 2019;2000;Biographical, Drama, Sports;A physically challenged boy strives to compete in a national soapbox derby.;TV-G;90 min;United States
s1087;Movie;Miracle Landing on the Hudson;;Todd Boyce, Miriam Lucia, James McGregor, Nathan Nolan, Phillip Wright;November 12, 2019;2014;Action-Adventure, Documentary;The true story of the terrifying, ultimately triumphant landing of Flight 1549 in the Hudson River.;TV-G;44 min;United States
s1088;Movie;Mission to the Sun;Daniel Smith;Henry Goodman, Jack Baker;November 12, 2019;2018;Documentary;A NASA mission to study the sun gathers data on potentially devastating solar storms.;TV-PG;44 min;United States
s1089;Movie;Moana;John Musker, Ron Clements;Auli'i Cravalho, Dwayne Johnson, Rachel House, Temuera Morrison, Nicole Scherzinger, Jemaine Clement;November 12, 2019;2016;Action-Adventure, Animation, Family;Moana and Maui set sail on a journey across the ocean to save the world.;PG;108 min;United States
s109;TV Show;Unknown Waters with Jeremy Wade;;Jeremy Wade;September 15, 2021;2021;Animals & Nature, Docuseries;Angler and adventurer, Jeremy Wade, explores the greatest river system in the world.;TV-14;1 Season;
s1090;Movie;Mom's Got a Date With a Vampire;Stephen Boyum;Matthew O'Leary, Laura Vandervoort, Myles Jeffrey, Caroline Rhea, Charles Shaughnessy, Robert Carradine;November 12, 2019;2000;Comedy, Fantasy;Two kids set up their mom on a date with a vampire.;TV-PG;83 min;Canada
s1090;Movie;Mom's Got a Date With a Vampire;Stephen Boyum;Matthew O'Leary, Laura Vandervoort, Myles Jeffrey, Caroline Rhea, Charles Shaughnessy, Robert Carradine;November 12, 2019;2000;Comedy, Fantasy;Two kids set up their mom on a date with a vampire.;TV-PG;83 min;United States
s1091;Movie;Monsters University;Dan Scanlon;Billy Crystal, John Goodman, Steve Buscemi, Helen Mirren, Peter Sohn, Joel Murray;November 12, 2019;2013;Animation, Buddy, Comedy;Discover how Mike and Sulley first met at Monsters University.;G;104 min;United States
s1092;Movie;Monsters, Inc.;Pete Docter;John Goodman, Billy Crystal, Mary Gibbs, Steve Buscemi, James Coburn, Jennifer Tilly;November 12, 2019;2001;Animation, Buddy, Comedy;A little girl named Boo wanders into the world of monsters.;G;93 min;United States
s1093;Movie;Motocrossed;Steve Boyum;Alana Austin, Riley Smith, Mary-Margaret Humes, Trever O'Brien, Timothy Carhart, Scott Terra;November 12, 2019;2001;Drama, Sports;Andi takes her brother's spot in a motocross race after he injures his leg.;TV-G;92 min;United States
s1094;Movie;Mr. Boogedy;Oz Scott;Richard Masur, Mimi Kennedy, Benjamin Gregory, David Faustino, Kristy Swanson, Howard Witt;November 12, 2019;1986;Comedy, Fantasy;A New England family finds their new home is haunted by a local legend.;TV-PG;46 min;United States
s1095;Movie;Mr. Duck Steps Out;Jack King;;November 12, 2019;1940;Animation, Comedy, Family;Donald attempts to court Daisy. See details for advisory.;TV-G;9 min;United States
s1096;Movie;Mr. Mouse Takes a Trip;Clyde Geronimi;;November 12, 2019;1940;Animation, Comedy, Family;Mickey Mouse and Pluto hit the road - and run into trouble. See details for advisory.;TV-G;8 min;United States
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min;United States
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; South Korea
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; Singapore
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; Russia
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; Malaysia
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; Kazakhstan
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; Taiwan
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; Hong Kong
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; Japan
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; China
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; India
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; Syria
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; Iran
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; Egypt
s1097;Movie;Mulan II;Darrell Rooney, Lynne Southerland;Ming-Na Wen, B.D. Wong, Mark Moseley, Lucy Liu, Harvey Fierstein, Sandra Oh;November 12, 2019;2005;Action-Adventure, Animation, Family;Mulan must complete a dangerous mission before marrying General Shang.;G;82 min; Pakistan
s1098;TV Show;Muppet Moments (Shorts);;;November 12, 2019;2014;Anthology, Comedy, Kids;Join the Muppets as they share unforgettable moments.;TV-Y7;1 Season;United States
s1099;Movie;Muppet Treasure Island;Brian Henson;Tim Curry, Kevin Bishop, Billy Connolly, Jennifer Saunders, Dave Goelz, Steve Whitmire;November 12, 2019;1996;Action-Adventure, Comedy, Family;The classic pirate tale gets a fun and zany Muppet twist.;G;101 min;United States
s11;Movie;Adventure Thru the Walt Disney Archives;John Gleim;Don Hahn, Kathryn Beaumont, Pete Docter, Kevin Feige, Mark Hamill, Bob Iger;November 19, 2021;2020;Documentary;Explore the treasures and rich history of the Walt Disney Archives.;TV-PG;59 min;
s110;Movie;Far Away From Raven’s Home;;Raven-Symoné, Issac Ryan Brown, Navia Robinson, Jason Maybaum, Sky Katz, Anneliese van der Pol;September 10, 2021;2021;Comedy;Our gang is off for an exotic vacation of a lifetime!;TV-G;11 min;
s1100;Movie;Muppets Most Wanted;James Bobin;Ricky Gervais, Ty Burrell, Tina Fey, Steve Whitmire, Eric Jacobson, Dave Goelz;November 12, 2019;2014;Action-Adventure, Comedy, Family;The Muppets find themselves entangled in an international crime caper.;PG;111 min;United States
s1101;Movie;My Favorite Martian;Donald Petrie;Jeff Daniels, Christopher Lloyd, Elizabeth Hurley, Daryl Hannah, Wallace Shawn, Christine Ebersole;November 12, 2019;1999;Comedy, Science Fiction;A TV reporter happens on the story of the millennium when a Martian lands on Earth.;PG;94 min;United States
s1102;TV Show;My Friends Tigger & Pooh;;Jim Cummings;November 12, 2019;2006;Animation, Kids;Pooh, Tigger, and friends from the Hundred Acre Wood welcome new neighbors;TV-Y;2 Seasons;United States
s1103;Movie;National Treasure: Book of Secrets;Jon Turteltaub;Nicolas Cage, Jon Voight, Harvey Keitel, Ed Harris, Diane Kruger, Justin Bartha;November 12, 2019;2007;Action-Adventure, Mystery, Thriller;Ben Gates must kidnap the president to prove his ancestor's innocence.;PG;125 min;United States
s1104;Movie;Newsies;Kenny Ortega;Christian Bale, David Moscow, Bill Pullman, Gabriel Damon, Luke Edwards, Max Casella;November 12, 2019;1992;Coming of Age, Drama, Family;New York City paperboys battle a greedy newspaper tycoon in 1899.;PG;122 min;United States
s1105;Movie;Newsies: The Broadway Musical;Jeff Calhoun, Brett Sullivan;Jeremy Jordan, Kara Lindsay, Ben Fankhauser, Andrew Keenan-Bolger, Steve Blanchard, Aisha de Haas;November 12, 2019;2017;Coming of Age, Drama, Family;Gutsy newsboys take on newspaper titans in 1899. Filmed live in Hollywood.;PG;134 min;United States
s1106;Movie;Noelle;Marc Lawrence;Anna Kendrick, Bill Hader, Kingsley Ben-Adir, Billy Eichner, Julie Hagerty, Shirley MacLaine;November 12, 2019;2019;Comedy, Family, Fantasy;Kris Kringle's daughter must find her brother and bring him back in time to save Christmas.;G;105 min;United States
s1107;Movie;Now You See It;Duwayne Dunham;Alyson Michalka, Johnny Pacar, Frank Langella, Brendan Hill, Chris Olivero, Gabriel Sunday;November 12, 2019;2005;Coming of Age, Fantasy;An aspiring TV producer searches for the world's greatest kid magician.;TV-G;89 min;United States
s1108;Movie;Olaf's Frozen Adventure;Stevie Wermers-Skelton, Kevin Deters;Josh Gad, Idina Menzel, Kristen Bell, Jonathan Groff, Chris Williams, John de Lancie;November 12, 2019;2017;Animation, Comedy, Family;Olaf and Sven set out to save Christmas for Anna and Elsa.;G;25 min;United States
s1109;Movie;Old Yeller;Robert Stevenson;Dorothy McGuire, Fess Parker, Jeff York, Chuck Connors, Beverly Washburn, Tommy Kirk;November 12, 2019;1957;Animals & Nature, Drama, Family;The quintessential film about a boy's love for his dog.;G;84 min;United States
s111;Movie;Pirates of the Caribbean: On Stranger Tides;Rob Marshall;Johnny Depp, Penélope Cruz, Ian McShane, Geoffrey Rush, Kevin R. McNally, Sam Claflin;September 10, 2021;2011;Action-Adventure, Fantasy;A woman from his past uses Jack to help find the fabled Fountain of Youth.;PG-13;140 min;United States
s111;Movie;Pirates of the Caribbean: On Stranger Tides;Rob Marshall;Johnny Depp, Penélope Cruz, Ian McShane, Geoffrey Rush, Kevin R. McNally, Sam Claflin;September 10, 2021;2011;Action-Adventure, Fantasy;A woman from his past uses Jack to help find the fabled Fountain of Youth.;PG-13;140 min; United Kingdom
s1110;Movie;Oliver & Company;George Scribner;Joey Lawrence, Billy Joel, Cheech Marin, Richard Mulligan, Roscoe Browne, Sheryl Ralph;November 12, 2019;1988;Action-Adventure, Animation, Musical;A feisty young cat explores New York in this animated spin on Oliver Twist.;G;76 min;United States
s1111;Movie;Once Upon a Mattress;Kathleen Marshall;Carol Burnett, Tracey Ullman, Denis O'Hare, Zooey Deschanel, Michael Boatman, Edward Hibbert;November 12, 2019;2005;Comedy, Family, Fantasy;"A fractured retelling of the classic ""The Princess and The Pea.""";TV-PG;88 min;United States
s1112;Movie;One Magic Christmas;Phillip Borsos;Mary Steenburgen, Gary Basaraba, Elizabeth Harnois, Arthur Hill, Wayne Robson, Jan Rubes;November 12, 2019;1985;Drama, Fantasy;A young mother rediscovers the joy of Christmas thanks to the unshakable faith of her daughter.;G;89 min;Canada
s1112;Movie;One Magic Christmas;Phillip Borsos;Mary Steenburgen, Gary Basaraba, Elizabeth Harnois, Arthur Hill, Wayne Robson, Jan Rubes;November 12, 2019;1985;Drama, Fantasy;A young mother rediscovers the joy of Christmas thanks to the unshakable faith of her daughter.;G;89 min;United States
s1113;Movie;One Man Band;Mark Andrews, Andrew Jimenez;;November 12, 2019;2006;Animation, Comedy, Family;A girl gets caught in the middle of a musical duel.;G;5 min;United States
s1114;Movie;Operation Dumbo Drop;Simon Wincer;Danny Glover, Ray Liotta, Denis Leary, Doug Doug, Corin Nemec, Tcheky Karyo;November 12, 2019;1995;Action-Adventure, Animals & Nature, Comedy;Soldiers secretly transport an elephant across 200 miles of rugged terrain.;PG;109 min;United States
s1115;TV Show;Origins: The Journey of Humankind;;Mark Monroe, Jason Silva;November 12, 2019;2016;Docuseries, Historical;Hosted by Jason Silva, this eight-part series illuminates key developments in human culture.;TV-14;1 Season;United States
s1116;TV Show;Out of the Box;;Vivian Bayubay, Tony James, Jill Schackner, Aleisha Allen, Cece Cortes, Nicholas Eng;November 12, 2019;1998;Kids;A group of children come and play in a clubhouse made entirely out of painted cardboard boxes.;TV-G;3 Seasons;United States
s1117;Movie;Paris To Pittsburgh;Sidney Beaumont, Michael Bonfiglio;Rachel Brosnahan;November 12, 2019;2018;Documentary;Americans are demanding action on climate change and taking matters into their own hands.;TV-PG;77 min;United States
s1118;Movie;Partly Cloudy;Peter Sohn;Tony Fucile, Lori Richardson;November 12, 2019;2009;Animation, Comedy, Family;Cloud people bring babies to life to storks to deliver;G;6 min;United States
s1119;Movie;Party Central;Kelsey Mann;John Goodman, Billy Crystal, Dave Foley, Sean Hayes, Joel Murray, Charlie Day;November 12, 2019;2014;Animation, Comedy, Family;Mike and Sulley return to Monsters University.;PG;7 min;United States
s112;Movie;Twenty Something;Aphton Corbin;Kaylin Price, Ariana Brown, Aliyah Taylor, Janelle LaSalle, Napoleon Highbrou;September 10, 2021;2021;Animation, Family;Adulting is hard. One day you're nailing it, the next you're a stack of kids hiding in a trenchcoat.;PG;11 min;United States
s1120;Movie;Perri;N. Paul Kenworthy, Ralph Wright;Winston Hibler;November 12, 2019;1957;Animals & Nature, Documentary, Family;The story of a little Pine Squirrel named Perri and her life in the forest.;G;75 min;United States
s1121;Movie;Pete's Dragon;David Lowery;Bryce Howard, Oakes Fegley, Wes Bentley, Karl Urban, Oona Laurence, Isiah Whitlock Jr.;November 12, 2019;2016;Action-Adventure, Family, Fantasy;A mysterious boy claims to live in the woods with a giant green dragon.;PG;106 min;United States
s1122;Movie;Peter Pan;Hamilton Luske, Clyde Geronimi, Wilfred Jackson;Bobby Driscoll, Kathryn Beaumont, Hans Conried, Bill Thompson, Heather Angel, Paul Collins;November 12, 2019;1953;Action-Adventure, Animation, Family;Adventures await when Peter Pan and his friends fly to Never Land. See details for advisory.;G;79 min;United States
s1123;Movie;Peter Pan: Return to Never Land;Robin Budd;Harriet Owen, Blayne Weaver, Corey Burton, Jeff Bennett, Kath Soucie, Andrew McDonough;November 12, 2019;2002;Action-Adventure, Animation, Family;Wendy's daughter Jane is whisked away to Never Land by Captain Hook.;G;77 min;United States
s1123;Movie;Peter Pan: Return to Never Land;Robin Budd;Harriet Owen, Blayne Weaver, Corey Burton, Jeff Bennett, Kath Soucie, Andrew McDonough;November 12, 2019;2002;Action-Adventure, Animation, Family;Wendy's daughter Jane is whisked away to Never Land by Captain Hook.;G;77 min; Canada
s1123;Movie;Peter Pan: Return to Never Land;Robin Budd;Harriet Owen, Blayne Weaver, Corey Burton, Jeff Bennett, Kath Soucie, Andrew McDonough;November 12, 2019;2002;Action-Adventure, Animation, Family;Wendy's daughter Jane is whisked away to Never Land by Captain Hook.;G;77 min; Australia
